,sourcefile,outputfile,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed,SDS,miniseed
460,20220826\20hz\20hz_Sensors_20Hz127.csv,20220826.20hz.20hz_Sensors_20Hz127.csv,2022/08/11 16:00:00,2022/08/11 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
459,20220826\Baro\100hz_Baro_Sensors127.csv,20220826.Baro.100hz_Baro_Sensors127.csv,2022/08/11 16:00:00,2022/08/11 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
461,20220826\20hz\20hz_Sensors_1Sec127.csv,20220826.20hz.20hz_Sensors_1Sec127.csv,2022/08/11 16:00:01,2022/08/11 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
462,20220826\Baro\100hz_Baro_Sensors128.csv,20220826.Baro.100hz_Baro_Sensors128.csv,2022/08/11 20:00:00,2022/08/12 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
463,20220826\20hz\20hz_Sensors_20Hz128.csv,20220826.20hz.20hz_Sensors_20Hz128.csv,2022/08/11 20:00:00,2022/08/12 00:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
464,20220826\20hz\20hz_Sensors_1Sec128.csv,20220826.20hz.20hz_Sensors_1Sec128.csv,2022/08/11 20:00:01,2022/08/12 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
465,20220826\Baro\100hz_Baro_Sensors129.csv,20220826.Baro.100hz_Baro_Sensors129.csv,2022/08/12 00:00:00,2022/08/12 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
466,20220826\20hz\20hz_Sensors_20Hz129.csv,20220826.20hz.20hz_Sensors_20Hz129.csv,2022/08/12 00:00:00,2022/08/12 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
467,20220826\20hz\20hz_Sensors_1Sec129.csv,20220826.20hz.20hz_Sensors_1Sec129.csv,2022/08/12 00:00:01,2022/08/12 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
468,20220826\Baro\100hz_Baro_Sensors130.csv,20220826.Baro.100hz_Baro_Sensors130.csv,2022/08/12 04:00:00,2022/08/12 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
469,20220826\20hz\20hz_Sensors_20Hz130.csv,20220826.20hz.20hz_Sensors_20Hz130.csv,2022/08/12 04:00:00,2022/08/12 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
470,20220826\20hz\20hz_Sensors_1Sec130.csv,20220826.20hz.20hz_Sensors_1Sec130.csv,2022/08/12 04:00:01,2022/08/12 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
471,20220826\20hz\20hz_Sensors_20Hz131.csv,20220826.20hz.20hz_Sensors_20Hz131.csv,2022/08/12 08:00:00,2022/08/12 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
472,20220826\Baro\100hz_Baro_Sensors131.csv,20220826.Baro.100hz_Baro_Sensors131.csv,2022/08/12 08:00:00,2022/08/12 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
473,20220826\20hz\20hz_Sensors_1Sec131.csv,20220826.20hz.20hz_Sensors_1Sec131.csv,2022/08/12 08:00:01,2022/08/12 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
475,20220826\20hz\20hz_Sensors_20Hz132.csv,20220826.20hz.20hz_Sensors_20Hz132.csv,2022/08/12 12:00:00,2022/08/12 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
474,20220826\Baro\100hz_Baro_Sensors132.csv,20220826.Baro.100hz_Baro_Sensors132.csv,2022/08/12 12:00:00,2022/08/12 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
476,20220826\20hz\20hz_Sensors_1Sec132.csv,20220826.20hz.20hz_Sensors_1Sec132.csv,2022/08/12 12:00:01,2022/08/12 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
478,20220826\Baro\100hz_Baro_Sensors133.csv,20220826.Baro.100hz_Baro_Sensors133.csv,2022/08/12 16:00:00,2022/08/12 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
477,20220826\20hz\20hz_Sensors_20Hz133.csv,20220826.20hz.20hz_Sensors_20Hz133.csv,2022/08/12 16:00:00,2022/08/12 20:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
479,20220826\20hz\20hz_Sensors_1Sec133.csv,20220826.20hz.20hz_Sensors_1Sec133.csv,2022/08/12 16:00:01,2022/08/12 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
480,20220826\Baro\100hz_Baro_Sensors134.csv,20220826.Baro.100hz_Baro_Sensors134.csv,2022/08/12 20:00:00,2022/08/13 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
481,20220826\20hz\20hz_Sensors_20Hz134.csv,20220826.20hz.20hz_Sensors_20Hz134.csv,2022/08/12 20:00:00,2022/08/13 00:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
482,20220826\20hz\20hz_Sensors_1Sec134.csv,20220826.20hz.20hz_Sensors_1Sec134.csv,2022/08/12 20:00:01,2022/08/13 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
483,20220826\20hz\20hz_Sensors_20Hz135.csv,20220826.20hz.20hz_Sensors_20Hz135.csv,2022/08/13 00:00:00,2022/08/13 04:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
484,20220826\Baro\100hz_Baro_Sensors135.csv,20220826.Baro.100hz_Baro_Sensors135.csv,2022/08/13 00:00:00,2022/08/13 04:00:00,4.0,1439997,1439997.0,100.000095368,1439997,2.0,True,True,True
485,20220826\20hz\20hz_Sensors_1Sec135.csv,20220826.20hz.20hz_Sensors_1Sec135.csv,2022/08/13 00:00:01,2022/08/13 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
486,20220826\Baro\100hz_Baro_Sensors136.csv,20220826.Baro.100hz_Baro_Sensors136.csv,2022/08/13 04:00:00,2022/08/13 08:00:00,4.0,1439988,1439988.0,100.000095368,1439988,1.0,True,True,True
487,20220826\20hz\20hz_Sensors_20Hz136.csv,20220826.20hz.20hz_Sensors_20Hz136.csv,2022/08/13 04:00:00,2022/08/13 08:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
488,20220826\20hz\20hz_Sensors_1Sec136.csv,20220826.20hz.20hz_Sensors_1Sec136.csv,2022/08/13 04:00:01,2022/08/13 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
489,20220826\Baro\100hz_Baro_Sensors137.csv,20220826.Baro.100hz_Baro_Sensors137.csv,2022/08/13 08:00:00,2022/08/13 12:00:00,4.0,1440008,1440008.0,100.000095368,1440008,1.0,True,False,True
490,20220826\20hz\20hz_Sensors_20Hz137.csv,20220826.20hz.20hz_Sensors_20Hz137.csv,2022/08/13 08:00:00,2022/08/13 12:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
491,20220826\20hz\20hz_Sensors_1Sec137.csv,20220826.20hz.20hz_Sensors_1Sec137.csv,2022/08/13 08:00:01,2022/08/13 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
492,20220826\Baro\100hz_Baro_Sensors138.csv,20220826.Baro.100hz_Baro_Sensors138.csv,2022/08/13 12:00:00,2022/08/13 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
493,20220826\20hz\20hz_Sensors_20Hz138.csv,20220826.20hz.20hz_Sensors_20Hz138.csv,2022/08/13 12:00:00,2022/08/13 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
494,20220826\20hz\20hz_Sensors_1Sec138.csv,20220826.20hz.20hz_Sensors_1Sec138.csv,2022/08/13 12:00:01,2022/08/13 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
495,20220826\Baro\100hz_Baro_Sensors139.csv,20220826.Baro.100hz_Baro_Sensors139.csv,2022/08/13 16:00:00,2022/08/13 20:00:00,4.0,1439988,1439988.0,100.000095368,1439988,1.0,True,True,True
496,20220826\20hz\20hz_Sensors_20Hz139.csv,20220826.20hz.20hz_Sensors_20Hz139.csv,2022/08/13 16:00:00,2022/08/13 20:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
497,20220826\20hz\20hz_Sensors_1Sec139.csv,20220826.20hz.20hz_Sensors_1Sec139.csv,2022/08/13 16:00:01,2022/08/13 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
498,20220826\Baro\100hz_Baro_Sensors140.csv,20220826.Baro.100hz_Baro_Sensors140.csv,2022/08/13 20:00:00,2022/08/14 00:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
499,20220826\20hz\20hz_Sensors_20Hz140.csv,20220826.20hz.20hz_Sensors_20Hz140.csv,2022/08/13 20:00:00,2022/08/14 00:00:00,4.0,287924,287924.0,20.0000190735,287924,4.0,True,False,True
500,20220826\20hz\20hz_Sensors_1Sec140.csv,20220826.20hz.20hz_Sensors_1Sec140.csv,2022/08/13 20:00:01,2022/08/14 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
501,20220826\Baro\100hz_Baro_Sensors141.csv,20220826.Baro.100hz_Baro_Sensors141.csv,2022/08/14 00:00:00,2022/08/14 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
502,20220826\20hz\20hz_Sensors_20Hz141.csv,20220826.20hz.20hz_Sensors_20Hz141.csv,2022/08/14 00:00:00,2022/08/14 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
503,20220826\20hz\20hz_Sensors_1Sec141.csv,20220826.20hz.20hz_Sensors_1Sec141.csv,2022/08/14 00:00:01,2022/08/14 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
504,20220826\Baro\100hz_Baro_Sensors142.csv,20220826.Baro.100hz_Baro_Sensors142.csv,2022/08/14 04:00:00,2022/08/14 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
505,20220826\20hz\20hz_Sensors_20Hz142.csv,20220826.20hz.20hz_Sensors_20Hz142.csv,2022/08/14 04:00:00,2022/08/14 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
506,20220826\20hz\20hz_Sensors_1Sec142.csv,20220826.20hz.20hz_Sensors_1Sec142.csv,2022/08/14 04:00:01,2022/08/14 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
507,20220826\Baro\100hz_Baro_Sensors143.csv,20220826.Baro.100hz_Baro_Sensors143.csv,2022/08/14 08:00:00,2022/08/14 12:00:00,4.0,1440009,1440009.0,100.000095368,1440009,1.0,True,False,True
508,20220826\20hz\20hz_Sensors_20Hz143.csv,20220826.20hz.20hz_Sensors_20Hz143.csv,2022/08/14 08:00:00,2022/08/14 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
509,20220826\20hz\20hz_Sensors_1Sec143.csv,20220826.20hz.20hz_Sensors_1Sec143.csv,2022/08/14 08:00:01,2022/08/14 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
511,20220826\Baro\100hz_Baro_Sensors144.csv,20220826.Baro.100hz_Baro_Sensors144.csv,2022/08/14 12:00:00,2022/08/14 16:00:00,4.0,1439981,1439981.0,100.000095368,1439981,5.0,True,True,True
510,20220826\20hz\20hz_Sensors_20Hz144.csv,20220826.20hz.20hz_Sensors_20Hz144.csv,2022/08/14 12:00:00,2022/08/14 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
512,20220826\20hz\20hz_Sensors_1Sec144.csv,20220826.20hz.20hz_Sensors_1Sec144.csv,2022/08/14 12:00:01,2022/08/14 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
513,20220826\20hz\20hz_Sensors_20Hz145.csv,20220826.20hz.20hz_Sensors_20Hz145.csv,2022/08/14 16:00:00,2022/08/14 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
514,20220826\Baro\100hz_Baro_Sensors145.csv,20220826.Baro.100hz_Baro_Sensors145.csv,2022/08/14 16:00:00,2022/08/14 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
515,20220826\20hz\20hz_Sensors_1Sec145.csv,20220826.20hz.20hz_Sensors_1Sec145.csv,2022/08/14 16:00:01,2022/08/14 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
516,20220826\20hz\20hz_Sensors_20Hz146.csv,20220826.20hz.20hz_Sensors_20Hz146.csv,2022/08/14 20:00:00,2022/08/15 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
517,20220826\Baro\100hz_Baro_Sensors146.csv,20220826.Baro.100hz_Baro_Sensors146.csv,2022/08/14 20:00:00,2022/08/15 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
518,20220826\20hz\20hz_Sensors_1Sec146.csv,20220826.20hz.20hz_Sensors_1Sec146.csv,2022/08/14 20:00:01,2022/08/15 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
519,20220826\20hz\20hz_Sensors_20Hz147.csv,20220826.20hz.20hz_Sensors_20Hz147.csv,2022/08/15 00:00:00,2022/08/15 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
520,20220826\Baro\100hz_Baro_Sensors147.csv,20220826.Baro.100hz_Baro_Sensors147.csv,2022/08/15 00:00:00,2022/08/15 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
521,20220826\20hz\20hz_Sensors_1Sec147.csv,20220826.20hz.20hz_Sensors_1Sec147.csv,2022/08/15 00:00:01,2022/08/15 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
522,20220826\20hz\20hz_Sensors_20Hz148.csv,20220826.20hz.20hz_Sensors_20Hz148.csv,2022/08/15 04:00:00,2022/08/15 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
523,20220826\Baro\100hz_Baro_Sensors148.csv,20220826.Baro.100hz_Baro_Sensors148.csv,2022/08/15 04:00:00,2022/08/15 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
524,20220826\20hz\20hz_Sensors_1Sec148.csv,20220826.20hz.20hz_Sensors_1Sec148.csv,2022/08/15 04:00:01,2022/08/15 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
525,20220826\20hz\20hz_Sensors_20Hz149.csv,20220826.20hz.20hz_Sensors_20Hz149.csv,2022/08/15 08:00:00,2022/08/15 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
526,20220826\Baro\100hz_Baro_Sensors149.csv,20220826.Baro.100hz_Baro_Sensors149.csv,2022/08/15 08:00:00,2022/08/15 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
527,20220826\20hz\20hz_Sensors_1Sec149.csv,20220826.20hz.20hz_Sensors_1Sec149.csv,2022/08/15 08:00:01,2022/08/15 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
528,20220826\Baro\100hz_Baro_Sensors150.csv,20220826.Baro.100hz_Baro_Sensors150.csv,2022/08/15 12:00:00,2022/08/15 16:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
529,20220826\20hz\20hz_Sensors_20Hz150.csv,20220826.20hz.20hz_Sensors_20Hz150.csv,2022/08/15 12:00:00,2022/08/15 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
530,20220826\20hz\20hz_Sensors_1Sec150.csv,20220826.20hz.20hz_Sensors_1Sec150.csv,2022/08/15 12:00:01,2022/08/15 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
531,20220826\Baro\100hz_Baro_Sensors151.csv,20220826.Baro.100hz_Baro_Sensors151.csv,2022/08/15 16:00:00,2022/08/15 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
532,20220826\20hz\20hz_Sensors_20Hz151.csv,20220826.20hz.20hz_Sensors_20Hz151.csv,2022/08/15 16:00:00,2022/08/15 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
533,20220826\20hz\20hz_Sensors_1Sec151.csv,20220826.20hz.20hz_Sensors_1Sec151.csv,2022/08/15 16:00:01,2022/08/15 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
534,20220826\20hz\20hz_Sensors_20Hz152.csv,20220826.20hz.20hz_Sensors_20Hz152.csv,2022/08/15 20:00:00,2022/08/16 00:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
535,20220826\Baro\100hz_Baro_Sensors152.csv,20220826.Baro.100hz_Baro_Sensors152.csv,2022/08/15 20:00:00,2022/08/16 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
536,20220826\20hz\20hz_Sensors_1Sec152.csv,20220826.20hz.20hz_Sensors_1Sec152.csv,2022/08/15 20:00:01,2022/08/16 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
537,20220826\Baro\100hz_Baro_Sensors153.csv,20220826.Baro.100hz_Baro_Sensors153.csv,2022/08/16 00:00:00,2022/08/16 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
538,20220826\20hz\20hz_Sensors_20Hz153.csv,20220826.20hz.20hz_Sensors_20Hz153.csv,2022/08/16 00:00:00,2022/08/16 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
539,20220826\20hz\20hz_Sensors_1Sec153.csv,20220826.20hz.20hz_Sensors_1Sec153.csv,2022/08/16 00:00:01,2022/08/16 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
540,20220826\20hz\20hz_Sensors_20Hz154.csv,20220826.20hz.20hz_Sensors_20Hz154.csv,2022/08/16 04:00:00,2022/08/16 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
541,20220826\Baro\100hz_Baro_Sensors154.csv,20220826.Baro.100hz_Baro_Sensors154.csv,2022/08/16 04:00:00,2022/08/16 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
542,20220826\20hz\20hz_Sensors_1Sec154.csv,20220826.20hz.20hz_Sensors_1Sec154.csv,2022/08/16 04:00:01,2022/08/16 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
544,20220826\Baro\100hz_Baro_Sensors155.csv,20220826.Baro.100hz_Baro_Sensors155.csv,2022/08/16 08:00:00,2022/08/16 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
543,20220826\20hz\20hz_Sensors_20Hz155.csv,20220826.20hz.20hz_Sensors_20Hz155.csv,2022/08/16 08:00:00,2022/08/16 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
545,20220826\20hz\20hz_Sensors_1Sec155.csv,20220826.20hz.20hz_Sensors_1Sec155.csv,2022/08/16 08:00:01,2022/08/16 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
547,20220826\Baro\100hz_Baro_Sensors156.csv,20220826.Baro.100hz_Baro_Sensors156.csv,2022/08/16 12:00:00,2022/08/16 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
546,20220826\20hz\20hz_Sensors_20Hz156.csv,20220826.20hz.20hz_Sensors_20Hz156.csv,2022/08/16 12:00:00,2022/08/16 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
548,20220826\20hz\20hz_Sensors_1Sec156.csv,20220826.20hz.20hz_Sensors_1Sec156.csv,2022/08/16 12:00:01,2022/08/16 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
549,20220826\Baro\100hz_Baro_Sensors157.csv,20220826.Baro.100hz_Baro_Sensors157.csv,2022/08/16 16:00:00,2022/08/16 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
550,20220826\20hz\20hz_Sensors_20Hz157.csv,20220826.20hz.20hz_Sensors_20Hz157.csv,2022/08/16 16:00:00,2022/08/16 20:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
551,20220826\20hz\20hz_Sensors_1Sec157.csv,20220826.20hz.20hz_Sensors_1Sec157.csv,2022/08/16 16:00:01,2022/08/16 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
552,20220826\Baro\100hz_Baro_Sensors158.csv,20220826.Baro.100hz_Baro_Sensors158.csv,2022/08/16 20:00:00,2022/08/17 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
553,20220826\20hz\20hz_Sensors_20Hz158.csv,20220826.20hz.20hz_Sensors_20Hz158.csv,2022/08/16 20:00:00,2022/08/17 00:00:00,4.0,287943,287943.0,20.0000190735,287943,3.0,True,False,True
554,20220826\20hz\20hz_Sensors_1Sec158.csv,20220826.20hz.20hz_Sensors_1Sec158.csv,2022/08/16 20:00:01,2022/08/17 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
555,20220826\Baro\100hz_Baro_Sensors159.csv,20220826.Baro.100hz_Baro_Sensors159.csv,2022/08/17 00:00:00,2022/08/17 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
556,20220826\20hz\20hz_Sensors_20Hz159.csv,20220826.20hz.20hz_Sensors_20Hz159.csv,2022/08/17 00:00:00,2022/08/17 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
557,20220826\20hz\20hz_Sensors_1Sec159.csv,20220826.20hz.20hz_Sensors_1Sec159.csv,2022/08/17 00:00:01,2022/08/17 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
558,20220826\Baro\100hz_Baro_Sensors160.csv,20220826.Baro.100hz_Baro_Sensors160.csv,2022/08/17 04:00:00,2022/08/17 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
559,20220826\20hz\20hz_Sensors_20Hz160.csv,20220826.20hz.20hz_Sensors_20Hz160.csv,2022/08/17 04:00:00,2022/08/17 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
560,20220826\20hz\20hz_Sensors_1Sec160.csv,20220826.20hz.20hz_Sensors_1Sec160.csv,2022/08/17 04:00:01,2022/08/17 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
562,20220826\20hz\20hz_Sensors_20Hz161.csv,20220826.20hz.20hz_Sensors_20Hz161.csv,2022/08/17 08:00:00,2022/08/17 12:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
561,20220826\Baro\100hz_Baro_Sensors161.csv,20220826.Baro.100hz_Baro_Sensors161.csv,2022/08/17 08:00:00,2022/08/17 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
563,20220826\20hz\20hz_Sensors_1Sec161.csv,20220826.20hz.20hz_Sensors_1Sec161.csv,2022/08/17 08:00:01,2022/08/17 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
564,20220826\20hz\20hz_Sensors_20Hz162.csv,20220826.20hz.20hz_Sensors_20Hz162.csv,2022/08/17 12:00:00,2022/08/17 16:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
565,20220826\Baro\100hz_Baro_Sensors162.csv,20220826.Baro.100hz_Baro_Sensors162.csv,2022/08/17 12:00:00,2022/08/17 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
566,20220826\20hz\20hz_Sensors_1Sec162.csv,20220826.20hz.20hz_Sensors_1Sec162.csv,2022/08/17 12:00:01,2022/08/17 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
567,20220826\20hz\20hz_Sensors_20Hz163.csv,20220826.20hz.20hz_Sensors_20Hz163.csv,2022/08/17 16:00:00,2022/08/17 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
568,20220826\Baro\100hz_Baro_Sensors163.csv,20220826.Baro.100hz_Baro_Sensors163.csv,2022/08/17 16:00:00,2022/08/17 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
569,20220826\20hz\20hz_Sensors_1Sec163.csv,20220826.20hz.20hz_Sensors_1Sec163.csv,2022/08/17 16:00:01,2022/08/17 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
570,20220826\Baro\100hz_Baro_Sensors164.csv,20220826.Baro.100hz_Baro_Sensors164.csv,2022/08/17 20:00:00,2022/08/18 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
571,20220826\20hz\20hz_Sensors_20Hz164.csv,20220826.20hz.20hz_Sensors_20Hz164.csv,2022/08/17 20:00:00,2022/08/18 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
572,20220826\20hz\20hz_Sensors_1Sec164.csv,20220826.20hz.20hz_Sensors_1Sec164.csv,2022/08/17 20:00:01,2022/08/18 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
573,20220826\20hz\20hz_Sensors_20Hz165.csv,20220826.20hz.20hz_Sensors_20Hz165.csv,2022/08/18 00:00:00,2022/08/18 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
574,20220826\Baro\100hz_Baro_Sensors165.csv,20220826.Baro.100hz_Baro_Sensors165.csv,2022/08/18 00:00:00,2022/08/18 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
575,20220826\20hz\20hz_Sensors_1Sec165.csv,20220826.20hz.20hz_Sensors_1Sec165.csv,2022/08/18 00:00:01,2022/08/18 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
577,20220826\20hz\20hz_Sensors_20Hz166.csv,20220826.20hz.20hz_Sensors_20Hz166.csv,2022/08/18 04:00:00,2022/08/18 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
576,20220826\Baro\100hz_Baro_Sensors166.csv,20220826.Baro.100hz_Baro_Sensors166.csv,2022/08/18 04:00:00,2022/08/18 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
578,20220826\20hz\20hz_Sensors_1Sec166.csv,20220826.20hz.20hz_Sensors_1Sec166.csv,2022/08/18 04:00:01,2022/08/18 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
580,20220826\Baro\100hz_Baro_Sensors167.csv,20220826.Baro.100hz_Baro_Sensors167.csv,2022/08/18 08:00:00,2022/08/18 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
579,20220826\20hz\20hz_Sensors_20Hz167.csv,20220826.20hz.20hz_Sensors_20Hz167.csv,2022/08/18 08:00:00,2022/08/18 12:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
581,20220826\20hz\20hz_Sensors_1Sec167.csv,20220826.20hz.20hz_Sensors_1Sec167.csv,2022/08/18 08:00:01,2022/08/18 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
582,20220826\Baro\100hz_Baro_Sensors168.csv,20220826.Baro.100hz_Baro_Sensors168.csv,2022/08/18 12:00:00,2022/08/18 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
583,20220826\20hz\20hz_Sensors_20Hz168.csv,20220826.20hz.20hz_Sensors_20Hz168.csv,2022/08/18 12:00:00,2022/08/18 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
